uservip_degree,timepoint,content,opername,upcount
0,40,张洽好帅,Better days,0
0,40,我来看纯烨了,阿瓒.,0
0,41,跟着周深一起了解医生行业,Fortunate,1
0,44,学霸鹅 :  深深我来了,闻舟,0
0,45,南丁格鹅 : 这知识不进脑子啊,筱柒想喝可乐,0
0,51,跟着周深看综艺,Maggie,0
0,51,冯琛,倫羏。,0
0,52,周深,浩淼,0
0,54,周深周深,zt－ 💤,0
0,63,这些实力医生都比菜徐坤帅,Zz,0
0,64,咸鱼 :  上一期我都看哭了,时间轴,0
0,68,我的眼里只有李不言  ,小贱,0
0,68,跟着周深看offer,👀,0
0,70,我的眼里只有李不言  ,安乐,0
0,70,南丁格鹅 : 王蕊算了吧，她虽然是第一名但是这个表现非常不咋地,魑魅魍魉,0
0,75,我的眼里只有李不言,尐爷,0
0,86,来看毛不易,士口,0
0,88,神外三子很好啊,notos,0
0,89,南丁格鹅 : V7打卡,幽灵空间,0
0,90,南丁格鹅 : 咱就是说不得不佩服鹅厂剪辑。偶像剧的感觉都出来了！,🍊orange juice⭐,0
0,92,张洽真的好像张翰,迷屿.,0
0,97,加油,Meteor.,0
0,99,南丁格鹅 : 好喜欢张洽,cookies,0
0,100, 这期该到恰恰了,琳,0
0,103,咸鱼 : 上期真的很感人,～,0
0,106,南丁格鹅 :  跟周深为医学生们加油💪,小宋子。,0
0,109,李不言老公呜呜呜呜   老公老公老公老公,我超勇的啦,0
0,110,南丁格鹅 : 李不言冯程,Fairy,0
0,110,喜欢李不言和张洽,饺子和醋一起了没💫,0
0,115,李不言老公呜呜呜呜   老公老公老公老公,尐爷,0
0,120,我喜欢张洽,Better days,0
0,120,我喜欢张洽,再睡一会吧,0
0,122,洽哥推眼镜帅的哈,lulu雨,1
0,122,我喜欢张洽,青山_,0
0,123,是的，医生是离别人人生最近的职业,点点,0
0,123, [医者仁心5]张恰加油,Mr. Mark,0
0,123,我喜欢张洽,Jenny🌴🍍,1
0,124, [医者仁心5]张恰加油,Better days,0
0,125,洽哥推眼镜帅的哈,小猪仙,0
0,125,刷老公得是缺点么,alone,0
0,126,你不喜欢有的是人喜欢,㸚,0
0,126,喊张洽老公的你们没老公吗为什么喊我老公,Ashley,0
0,126,张洽，小超我来了,你说的很对,0
0,126,男,夜空中最靓的仔,0
0,128,南丁格鹅 : 下季来设计吧,，,0
0,128,护士要求涨工资,夜空中最靓的仔,0
0,130,  洽哥推眼镜帅的哈,Mr. Mark,0
0,130,  洽哥推眼镜帅的哈,DriftKing,0
0,131,  洽哥推眼镜帅的哈,Better days,0
0,131,我喜欢张洽,福西西(*^ω^*),0
0,131,  洽哥推眼镜帅的哈,青山_,1
0,132,我喜欢张洽,。。冷冷清清。。,0
0,133,南丁格鹅 : 最喜欢冯琛和张洽,（）,0
0,133,我喜欢张洽,💋,0
0,133,上一季是律师，这一季是医生，下一季应该就是军人或者老师了吧,paidax,1
0,134,  洽哥推眼镜帅的哈,烨,0
0,135,是的，医生是离别人人生最近的职业,时间轴,0
0,135,  洽哥推眼镜帅的哈,阿瓒.,0
0,136,南丁格鹅 : 张洽李不言加油,饺子和醋一起了没💫,0
0,136,  洽哥推眼镜帅的哈,御玉,0
0,136,下期来护士吧 护士也不比医生轻松,他明白,0
0,136,超级想看设计,，,0
0,138,喜欢冯琛！,菁麦·侃倬,0
0,138,我是张洽谢谢大家喜欢我,明月清风,0
0,138,李不言好像成毅,梨酱,0
0,139,好喜欢张洽,福西西(*^ω^*),0
0,139,下期来护士吧 护士也不比医生轻松,南风知我意🐾,0
0,139,冯琛宝贝,文子,0
0,140,张洽老公我来了！,smiling～,0
0,140,刷老公得是缺点么,遇见未知的自己,0
0,140,  洽哥推眼镜帅的哈,再睡一会吧,0
0,141,好喜欢张洽,邪漠,0
0,141,哈哈哈哈惊了,月亮管理员,0
0,141,宝藏综艺差点错过,阿拉蓓,0
0,142,好喜欢张洽,影子,0
0,142,好喜欢张洽,^Dummer、,0
0,142,喜欢冯琛！,抹去，那一缕忧伤,0
0,143,南丁格鹅 : 好喜欢谢超,子书·旻,0
0,145,  洽哥推眼镜帅的哈,邪漠,0
0,145,起,随风,0
0,146,我是张洽谢谢大家喜欢我,原尔之光,1
0,147,下一季出护士吧,梦蝶,0
0,148,南丁格鹅 : 天天,随风,0
0,149,喜欢冯琛和高尚，相信他们会变成特别优秀的医生的,他明白,0
0,149,下期来护士吧 护士也不比医生轻松,沉默的话痨,0
0,151,南丁格鹅 : 前面的，出妇产科，别想了如此隐私的东西,Wave.,0
0,152,南丁格鹅 : 希望下一季出会计职业,蓝桉,0
0,154,下期来护士吧 护士也不比医生轻松,∑,0
0,157,张恰不错的,崔志深,0
0,158,当然是要来一季飞行员啊,FFFebri,0
0,158,想知道上集的阿姨恢复健康了吗,可可,1
0,159,喜欢陶勇和周深,hh,0
0,159,想知道上集的阿姨恢复健康了吗,💋,0
0,160,南丁格鹅 : 我的眼里只有李不言,慢慢长的空心树,0
0,161,喜欢陶勇和周深,三观只偏向你,0
0,161,喜欢陶勇和周深,菁麦·侃倬,0
0,162,张洽需要谈恋爱锻炼一下共情能力,六便士,0
0,162,下一季出教师,๓z微ꦿེ໑҉,1
0,162,张恰就是小说里的男主[医者仁心5],Better days,0
0,163,  洽哥推眼镜帅的哈,👿氼氽,0
0,163, 下一季出护士吧,沉默的话痨,0
0,163,南丁格鹅 : 我的眼里只有李不言,狮子座的小老虎呢,0
0,164,南丁格鹅 : wow,禾星子🌻,0
0,164, 下一季出护士吧,古一,0
0,164, 冯琛不错,抹去，那一缕忧伤,0
0,165,南丁格鹅 : 张洽好棒,ZHU,0
0,165, 下一季出护士吧,涟漪,0
0,166, 神外三子都好喜欢,钰瑆,0
0,166,南丁格鹅 : 来个护士吧,吃小孩,1
0,167,喜欢陶勇和周深,Hangover,0
0,168,医生希望多来几季,小维子,0
0,168,下一季 翻译,飯賣日落,0
0,169, 张洽真的好帅,宝贝早起,0
0,169,想知道俞阿姨近况,Wish,2
0,169,张洽需要谈恋爱锻炼一下共情能力,baichi,0
0,170,张洽需要谈恋爱锻炼一下共情能力,爝火,0
0,170,下季出教师,六便士,0
0,170, 神外三子都好喜欢,🐑F xᴗx,0
0,171,克莱斯勒   爱的忧伤,我觉得我得生猛一点,0
0,171, 下一季出护士吧,袁智辉,0
0,172,张洽需要谈恋爱锻炼一下共情能力,宝贝早起,0
0,173,下季出教师吧,๓z微ꦿེ໑҉,1
0,173,每次听到孟非报幕式的主持，我就忍不住吐槽,小俏妞,0
0,174,神外三子确实都很优秀,心灵的境界,0
0,174,喜欢张洽,👿氼氽,0
0,175,每次听到孟非报幕式的主持，我就忍不住吐槽,遇见未知的自己,0
0,175,下一季 翻译,.,0
0,175,下一季飞行员吧,陌殇💗💋,0
0,175, 下一季出护士吧,zzz,0
0,175,每次听到孟非报幕式的主持，我就忍不住吐槽,iksparadox（手机静音,0
0,175, 下一季出护士吧,腾讯网友,0
0,176,王蕊我感觉真的很一般,影子,0
0,176, 下一季出护士吧,幼,0
0,176,想知道俞阿姨近况,·小武爱学习📝·,0
0,177,  洽哥推眼镜帅的哈,宝贝早起,0
0,177,孟爷爷也很好啊  直接进入正题  ,幻玉,0
0,177,孟非就是个报幕的,胖达:),0
0,177,孟爷爷也很好啊  直接进入正题  ,y,0
0,178, 下一季出护士吧,老树枯藤,1
0,180,每次听到孟非报幕式的主持，我就忍不住吐槽,剑二十三,0
0,180, 神外三子都好喜欢,冻豆腐女孩,0
0,180,总感觉张洽一直默默的，希望迎来你的高光时刻,我得干饭,0
0,181,南丁格鹅 : 护士不比医生轻松,吃小孩,1
0,181,王蕊我感觉真的很一般,💃XIAO,2
0,181,下季出教师吧,默,0
0,182,孟非就是个报幕的,iksparadox（手机静音,0
0,182,孟非就是个报幕的,六便士,0
0,182,腔镜器械,梦蝶,0
0,183,下一季出护士吧,7,0
0,183,请尊重节目中的每一个人,紫貝,0
0,183, 下一季出护士吧,心动了嗎,0
0,183,孟非就是个报幕的,AI,0
0,183,我也是因为周深！喜欢这个节目！,三观只偏向你,0
0,183,下一季 翻译,狂吃不胖没办法,1
0,184, 下一季出护士吧,長樂,0
0,184, 下一季出护士吧,小跑腿,0
0,185,南丁格鹅 : 希望医生能多出几季,！,0
0,185,牛哇,许小漂儿早点睡,0
0,185,下一季出个翻译吧[祈祷5],Eon,0
0,185,孟非就是个报幕的,执笔梦一场,0
0,185,每次听到孟非报幕式的主持，我就忍不住吐槽,乐天飞扬,0
0,185,孟非就是个报幕的,...,0
0,185,总感觉张洽一直默默的，希望迎来你的高光时刻,crush,1
0,186,每次听到孟非报幕式的主持，我就忍不住吐槽,爝火,0
0,187,孟非就是个报幕的,研研,0
0,187,下一季 翻译,木目木卯,0
0,188,孟非就是个报幕的,momo,0
0,189,王蕊我感觉真的很一般,Estelle,0
0,189,我在吃早餐,阿拉蓓,0
0,189,孟非就是个报幕的,钟莽莽,0
0,189,孟爷爷也很好啊  直接进入正题,越努力，越优秀,0
0,191, 下一季出护士吧,xxaa,0
0,191,请尊重节目中的每一个人,Lose 丶recall,1
0,192,学霸鹅 : 下季 会计,N,0
0,192,下一季 翻译,ˇ罗捷女士ˇ,0
0,192, 下一季出护士吧,小张同学,0
0,192,BGM是爱的忧伤,性空山の西西风,0
0,193,每次听到孟非报幕式的主持，我就忍不住吐槽,跑25乌山,2
0,193,孟非就是个报幕的,暗思,0
0,194, 下一季出护士吧,FLUTTER,1
0,194,南丁格鹅 : 喜欢双北,Royal.,0
0,194,说出老师的…这职业哪里令人心动的了,umie,0
0,195,下一季 翻译,Estelle,1
0,195,下一季出护士吧,千玺的小姑娘,0
0,196,每次听到孟非报幕式的主持，我就忍不住吐槽,感覺｀失ㄆ靈,0
0,197,王蕊我感觉真的很一般,🎀蓉💞🌺💐,0
0,197,医院的墙壁比教堂聆听过更真诚的祷告,🌚,1
0,198,好优雅的背景音乐,🐑F xᴗx,0
0,198,下一季 翻译,阳光·旋律🎶,0
0,198, 神外三子都好喜欢,钟情,1
0,199,不轻松不代表一定要拍你,㸚,0
0,199,bgm：爱的忧伤,001,0
0,199,孟非就是个报幕的,王漂亮,0
0,199,医院的墙壁比教堂聆听过更真诚的祷告,Miracle,0
0,199,下一季同声传译之类的吧,.,0
0,200,医院的墙壁比教堂聆听过更真诚的祷告,M-P-R,3
0,200,医院的墙壁比教堂聆听过更真诚的祷告,Gao,0
0,201,下季 会计,-.-嘘！小声点♡,0
0,201,想到肝胆胰我就想到了吴孟超院士,（          ）,0
0,201,下一季老师老师老师,^Dummer、,0
0,201,医院的墙壁比教堂聆听过更真诚的祷告,多喜樂,0
0,201,谁说现实中没人喜欢我就挺喜欢张恰的啊,小俏妞,0
0,201,比教室？,H+H,0
0,202,喜欢着呢,莫染 。,0
0,202,孟非就是个报幕的,巷,0
0,202,每次听到孟非报幕式的主持，我就忍不住吐槽,大福大福啥也不愁,0
0,202,睡觉了,丿冂口山豆几,0
0,202,医院的墙壁比教堂聆听过更真诚的祷告,刚好钟意,0
0,203,医院的墙壁比教堂聆听过更真诚的祷告,Shannon,0
0,203, 下一季出护士吧,權衡利弊,0
0,204,好优雅的背景音乐,天空飘来五个字,0
0,204,下季体育吧,Janet,0
0,204,每次听到孟非报幕式的主持，我就忍不住吐槽,不咸蛋也超人,0
0,205,医院的墙壁比教堂聆听过更真诚的祷告,白衣天使,0
0,205,我也喜欢洽哥,小女纸*^_^*玩世不恭,0
0,205,感觉孟非的主持已经跟不上时代的发展了,杨静,0
0,205,每次听到孟非报幕式的主持，我就忍不住吐槽,lulu雨,0
0,205,每次听到孟非报幕式的主持，我就忍不住吐槽,四月年华,0
0,205,下一季护士，下下一季会计！,少女的英雄梦,0
0,205,下一季 心理医生,陈建,0
0,205,下一季 会计,N,0
0,205,医院的墙壁比教堂聆听过更真诚的祷告,嗯,0
0,206,医院的墙壁比教堂聆听过更真诚的祷告,Becase.,0
0,206, 张洽加油,落日终归山海,2
0,206,下一季银行吧,Eudemonia🍡,0
0,206,下一季翻译翻译翻译,💤,0
0,206,医院的墙壁比教堂聆听过更真诚的祷告,tt.,0
0,206,医院的墙壁比教堂聆听过更真诚的祷告,真的好喜欢霖霖兔吖✨,1
0,206,医院的墙壁比教堂聆听过更真诚的祷告,王漂亮,0
0,206,每次听到孟非报幕式的主持，我就忍不住吐槽,Vicky,0
0,206,好巧，我又在吃饭,😉,0
0,206,好巧，我又在吃饭,阿瓒.,0
0,206,医院的墙壁比教堂聆听过更真诚的祷告,Effy,0
0,207,南丁格鹅 : 这BGM太让人感动了,Зlife゛L,0
0,207,医院的墙壁比教堂聆听过更真诚的祷告,✺blank,0
0,207,严主任主刀来了,1212,0
0,207,每次听到孟非报幕式的主持，我就忍不住吐槽,Sun_Qy,0
0,207,好优雅的背景音乐,我是麟麟小淘气,0
0,208,孟非就是个报幕的,mmmm,1
0,208,我来看看是谁留级了,HYN,0
0,208,医院的墙壁比教堂聆听过更真诚的祷告,妖影犹姬素漪鸾弄旖旎妲喃,1
0,208,看手术的时候我总是在吃饭,～,0
0,208,下一季同声传译之类的吧,傲在骨子里的范儿▲,0
0,208,医院的墙壁比教堂聆听过更真诚的祷告,...,0
0,208,下一季 翻译,巡  洋  舰.,0
0,209,医院的墙壁比教堂聆听过更真诚的祷告,hh,1
0,209,医院的墙壁比教堂聆听过更真诚的祷告,8:02,0
0,209,医院的墙壁比教堂聆听过更真诚的祷告,靠近就报警,0
0,209,下期录护士的话 护士长铁定被骂死,回忆朵朵，片片都是凋零,0
0,210,医院的墙壁比教堂聆听过更真诚的祷告,庆怜崽崽一定会走花路,0
0,210,下一季同声传译之类的吧,Jupiter.,0
0,210,医院的墙壁比教堂聆听过更真诚的祷告,粉星星✨,0
0,210,十二点半就结束三台手术了,哈哈哈,0
0,210,我去，居然是四月是你的谎言里的曲子,刚子,0
0,211,我的天哪一早上三台手术,宁宁宁宁宁…,0
0,212,医院的墙壁比教堂聆听过更真诚的祷告,义无反顾,0
0,212,医院的墙壁比教堂聆听过更真诚的祷告,°つ  只为途中与你相见,0
0,213,王蕊成长的空间有点大，得经历点事儿,lotus,0
0,213,《令人破防的offer》,妄,0
0,213,喜欢畅姐和神外三子,W.,0
0,213,医院的墙壁比教堂聆听过更真诚的祷告,楠木可依,0
0,213,护士就算了，没意思,Lei,0
0,214,谁说现实中没人喜欢我就挺喜欢张恰的啊,宝贝早起,0
0,214,医院的墙壁比教堂聆听过更真诚的祷告,胖胖胖,0
0,214,每次听到孟非报幕式的主持，我就忍不住吐槽,Teaヽmo,0
0,215,南丁格鹅 : diVinc机器人手术,長安,0
0,216,每次听到孟非报幕式的主持，我就忍不住吐槽,Jackson xu.,1
0,216,孟非就是个报幕的,寤寐,0
0,216,医院的墙壁比教堂聆听过更真诚的祷告,故里🦄,0
0,216,张主任也很不容易 辛苦了[医者仁心5],ㅤ,0
0,216,医院的墙壁比教堂聆听过更真诚的祷告,🐑F xᴗx,0
0,217,这样连轴转估计饭都吃不上,四月年华,0
0,217,南丁格鹅 : 下一次直接同传,.,0
0,217,医院的墙壁比教堂聆听过更真诚的祷告,.,0
0,218,能不能出个医学生版的不打马赛克，真的很想看看操作,QiukoЗ,0
0,218,医院的墙壁比教堂聆听过更真诚的祷告,小俏妞,0
0,218,医院的墙壁比教堂聆听过更真诚的祷告,一般般抓马,0
0,219,真的就是这样，连轴转，饭都吃不上😞,Jackson xu.,0
0,219,医院的墙壁比教堂聆听过更真诚的祷告,土土土土子,0
0,220,下一季同声传译之类的吧,Augenstern,0
0,221,医院的墙壁比教堂聆听过更真诚的祷告,灵魂自由,1
0,221,医院的墙壁比教堂聆听过更真诚的祷告,Teaヽmo,1
0,221,医院的墙壁比教堂聆听过更真诚的祷告,终.,0
0,221,我就喜欢张洽这种款,Christy,0
0,221,医院的墙壁比教堂聆听过更真诚的祷告, 铮惜,0
0,222,医院的墙壁比教堂聆听过更真诚的祷告,感覺｀失ㄆ靈,0
0,222,医院的墙壁比教堂聆听过更真诚的祷告,Embrace,1
0,222,《令人破防的offer》,竹,0
0,222,真的就是这样，连轴转，饭都吃不上😞,🥥,0
0,223,医院的墙壁比教堂聆听过更真诚的祷告,notos,0
0,223,医院里面的祈祷远比一切教堂里的祈祷更为真诚,梅子花香,0
0,223,医院的墙壁比教堂聆听过更真诚的祷告,吴洁源,1
0,223,医院的墙壁比教堂聆听过更真诚的祷告,Jackson xu.,2
0,224,医院的墙壁比教堂聆听过更真诚的祷告,HG,0
0,224,完了完了，芭比Q了,综艺企鹅妹,1623
0,225,医院的墙壁比教堂聆听过更真诚的祷告,A魏小熊🎀,1
0,225,医院的墙壁比教堂聆听过更真诚的祷告,了了清秋,0
0,225,刚录了医生不可能录护士了，题材差不多,柿子,0
0,225,严主任好厉害啊，三台手术,四月年华,0
0,225,医院的墙壁比教堂聆听过更真诚的祷告,梨子,0
0,226,《令人心梗的offer》,小玉啊,1
0,226,严飞刀辛苦,遇.,0
0,227,医院的墙壁比教堂聆听过更真诚的祷告,A.C.,0
0,227,南丁格鹅 : 还是很希望何老师回归的,格林,0
0,227,《令人心梗的offer》,HAHA,0
0,227,医院的墙壁比教堂聆听过更真诚的祷告,Crooked,0
0,228,医院的墙壁比教堂聆听过更真诚的祷告,七七💋,0
0,229,医院的墙壁比教堂聆听过更真诚的祷告,LIYUJIA.,0
0,229,医院的墙壁比教堂聆听过更真诚的祷告,KK,0
0,230,下一季同声传译之类的吧,小玉啊,0
0,230,医院的墙壁比教堂聆听过更真诚的祷告,四月年华,0
0,230,医院的墙壁比教堂聆听过更真诚的祷告,莫湫,0
0,230,下一季法医吧,也也,0
0,230,下季工程设计师,五毒俱全.,0
0,230,下一季能不能拍摄影师哈哈哈哈,认栽.,0
0,231,医院的墙壁比教堂聆听过更真诚的祷告,w,1
0,231,医院的墙壁比教堂聆听过更真诚的祷告,六便士,0
0,232,医院的墙壁比教堂聆听过更真诚的祷告,包兴光,0
0,232,医院的墙壁比教堂聆听过更真诚的祷告,清竹,0
0,233,一上午三台手术吗 我的天,Twilight,0
0,234,医院的墙壁比教堂聆听过更真诚的祷告,阿瓒.,0
0,234,医院的墙壁比教堂聆听过更真诚的祷告,小孩打麻将胡了,0
0,234,这BGM用对了 紧张中略显自信的高雅,～峰*之*恋～,0
0,234,昨天的神外三子表现的都特别好,漫布纶心,0
0,234,医院的墙壁比教堂聆听过更真诚的祷告,Green.,0
0,234,张洽这样的医生绝对有人喜欢,👿氼氽,0
0,235,南丁格鹅 : 希望下一季是老师,星 🌟 月,0
0,235,这BGM用对了 紧张中略显自信的高雅,四月年华,0
0,235,下季人民教师吧,阿白,0
0,236,这是令人心梗的offer,阿瓒.,0
0,236,下一季老师,王东波,0
0,236,下一季，顶流们的经纪人吧,小玉啊,0
0,237,完了完了，这下要芭比Q了,梨子,0
0,237,完了完了，这下要芭比Q了,👀,0
0,237,医院的墙壁比教堂聆听过更真诚的祷告,与神明讨伐.,0
0,238,真的就是这样，连轴转，饭都吃不上😞,吴洁源,0
0,240,医院的墙壁比教堂聆听过更真诚的祷告,迷雾中寻找美丽的春天,0
0,240,这是令人心梗的offer,腊月初二,0
0,240,医院的墙壁比教堂聆听过更真诚的祷告,.,0
0,241,医院的墙壁比教堂聆听过更真诚的祷告,TheSunMan,0
0,241,医院的墙壁比教堂聆听过更真诚的祷告,🥥,1
0,241,护士:令人窒息的offer,橘白白✨,0
0,242,完了完了，这下要芭比Q了,Chalice,0
0,243,《令人心梗的offer》,长野,0
0,243,完了完了，这下要芭比Q了,kkkkkkk,0
0,243,下季翻译可以,DAYBREAK,0
0,244,完了完了，这下要芭比Q了,桑桑桑桑.,0
0,245,完了完了，这下要芭比Q了,🥥,0
0,245,等他起床吗哈哈,星星✨,0
0,245,完了完了，这下要芭比Q了,.,0
0,245,完了完了，这下要芭比Q了,常青🍃,0
0,245,医院的墙它见过最多眼泪和离别,默摒,0
0,245,完了完了，这下要芭比Q了,南希swag.,0
0,246,犯困会传染的，芭比Q了,阿瓒.,0
0,246,下次我要看警察,Choose ME,0
0,246,完了，这是芭比Q了,四月年华,0
0,246,完了完了，这下要芭比Q了,Slina,0
0,246,严主任人真好,时结,0
0,246,完了完了，这下要芭比Q了,😍,0
0,247,完了完了，这下要芭比Q了,wyn,0
0,248,现在发现神外三子看着憨，其实还挺强的,💋,0
0,252,快乐,丫丫,0
0,252,严主任是打算守桌待徒吗？,Shiro、,0
0,252,下一季加个影像科吧,游子啃野区🐾,0
0,253,完了完了，这下要芭比Q了,Jisnie,0
0,253,完了，这是芭比Q了,小宅,0
0,253,完了完了，这下要芭比Q了,大魔♚怪,1
0,254,令人心梗了这期,四月年华,0
0,255,南丁格鹅 : 下一次出会计吧,小雷老师,0
0,255,守桌待徒，就等醒来批评了,X1nG`,0
0,255,现在发现神外三子看着憨，其实还挺强的,十里故清欢🍃,0
0,255,这不就芭比Q了,四月年华,0
0,255,现在发现神外三子看着憨，其实还挺强的,奶鹅泡泡,0
0,255,犯困会传染的，芭比Q了,大魔♚怪,0
0,255,现在发现神外三子看着憨，其实还挺强的,桃子袅,0
0,256,现在发现神外三子看着憨，其实还挺强的,汐汐,0
0,256,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,耶嘿！,0
0,256,完了完了，这下要芭比Q了,不想说晚安,0
0,257,守桌待徒，就等醒来批评了,不是山谷,0
0,257,完了完了，这下要芭比Q了,小琪超甜,0
0,257,现在发现神外三子看着憨，其实还挺强的,遇见未知的自己,0
0,257,完了完了，这下要芭比Q了,Vicky,0
0,257,完了完了，这下要芭比Q了,吴洁源,0
0,257,现在发现神外三子看着憨，其实还挺强的,🐑F xᴗx,0
0,257,严主任是打算守桌待徒吗？,逢考必过的王小刀,0
0,257,完了完了，这下要芭比Q了,小萱,0
0,258, 完了完了，这下要芭比Q了,阿瓒.,0
0,258,一定要有时间观念啊,Yoghourt,0
0,258,完了完了，这下要芭比Q了,Becase.,0
0,258,完了完了，这下要芭比Q了,L-MZXF-E💐,0
0,258,完了完了，这下要芭比Q了,春眠,0
0,259,这是令人心梗的offer,🎀蓉💞🌺💐,0
0,259,完了完了，这下要芭比Q了,lulu雨,0
0,259,完了完了，这下要芭比Q了,Cx330,0
0,259,班主任在教室等学生的既视感,昭,0
0,259,完了完了，这下要芭比Q了,三只羊,0
0,259,昨天的神外三子表现的都特别好,心灵的境界,0
0,260,完了完了，这下要芭比Q了,惜惜酱,0
0,260,完了完了，这下要芭比Q了,噯戁莣詪忲堔,0
0,261,完了，这是芭比Q了,～峰*之*恋～,0
0,261,完了完了，这下要芭比Q了,🙄,0
0,261,我开始替他们心梗了,.,0
0,261,完了完了，这下要芭比Q了,...,0
0,262,这微博id真够应景的,白木酒,5
0,262,完了完了，这下要芭比Q了,长野,0
0,263,太困了，请不要太苛责了,Jackson xu.,0
0,264,南丁格鹅 : 他的微博名很洽和啊哈哈哈哈哈哈,,0
0,265,完了完了，这下要芭比Q了,扎不好马尾,0
0,265,这微博id太应景了,果蔬快运🔥刘哥,3
0,265,这微博id真够应景的,Alice G,0
0,265, 下季审计会计來一季,小玉啊,0
0,265,汪苇航快醒醒！,LS.,0
0,265,微博id此时出现的好妙,果蔬快运🔥刘哥,0
0,266,完了完了，这下要芭比Q了,crush,0
0,266,完了完了，这下要芭比Q了,歸$離,0
0,266,完了，这是芭比Q了,凌凌七🌛,0
0,266, 微博名出得恰到好处,若木,0
0,267,现在发现神外三子看着憨，其实还挺强的,🌈.,0
0,267,微博名出得恰到好处,星星⭐️,1
0,267,现在发现神外三子看着憨，其实还挺强的,stellar,1
0,267,《汪苇杭快醒醒》,.,5
0,267,微博名出得恰到好处,无念即安,0
0,267,《汪苇杭快醒醒》,Jacky,0
0,268,真不能吃饭的时候看,我是圆圆,0
0,268,完了完了，这下要芭比Q了,Helen,0
0,268,啊这,二快,0
0,268,完了完了，这下要芭比Q了,月光,0
0,268,真就他微博名字，快醒醒快醒醒,努力修炼的TY,0
0,268,汪伟杭快醒醒 哈哈哈哈,风尸仙花,0
0,268,这微博id真够应景的,718466532,0
0,268,汪伟杭快醒醒 哈哈哈哈,QZJ,0
0,268,完了完了，这下要芭比Q了,凌凌七🌛,0
0,269,汪葎杭快醒醒!!,星星⭐️,0
0,269,这微博id真够应景的,元気の少女,0
0,269,严重怀疑是被李不言传染的,袁智辉,0
0,269,名字太应景了,零一,0
0,269,完了完了，这下要芭比Q了,罐_子不知道,0
0,269,微博名出得恰到好处,炽热,1
0,270,这个微博名字很应景啊，笑死了,吾爱,0
0,270,微博名这么来的吗,ヤ＇＇零度Shura°,0
0,270,微博名这么来的吗,QZJ,0
0,270,这个微博名字很应景啊，笑死了,风尸仙花,0
0,270,汪伟杭快醒醒 哈哈哈哈,『frost haze,0
0,270,芭比Q了,兮宝要抱抱,0
0,270,这个微博名字很应景啊，笑死了,tt.,0
0,271,微博名这么来的吗,-7,0
0,271,真就他微博名字，快醒醒快醒醒,xxxx_,0
0,271,哈哈哈汪苇航的微博，汪苇航快醒醒,～峰*之*恋～,1
0,271,汪苇航快醒醒！,腾讯网友,0
0,271,完了完了，这下要芭比Q了,慕予°,0
0,272,这微博id太应景了,企鹅岛,0
0,272,微博名这么来的吗,心有灵犀,0
0,272,哈哈哈哈哈哈哈真•快醒醒,长野,0
