uservip_degree,timepoint,content,opername,upcount
0,8,[青春]哈哈😃,似水流年、终究是场梦,1
0,8,hi,高飞 ―X.J.B.,0
0,8,不好好,橘子海,0
0,8,来啦,秀川,0
0,8,可以可以,百事从欢.,0
0,8,期待,SHU.,0
0,8,来了,Ryf,0
0,9,。,Estrella,0
0,9,啊啊啊,奶茶,0
0,9,哈哈哈哈哈,劉,0
0,9,来了,.,0
0,9,来了！,亦书,0
0,9,来了,*怀〖miss〗念*,0
0,9,•ᴗ•,³💕  Ðrе∂m,0
0,10,来了,幽冥,0
0,10,节目组傻了吧唧找孟非和胡海泉干嘛,.,1
0,10,。,温妤,0
0,11,[超越]哈,N,0
0,11,李飞是你吗李飞,。。。,0
0,11,哈哈哈,🍭小城姑娘🎐,0
0,11,下季it行业吧，颜值高的真的很多,想撸猫,0
0,11,哈哈哈,sea,0
0,11,还是,我是,0
0,12,谢旭超爱住,樱之雨,0
0,12,来了,无语子,0
0,12,可以可以,一,0
0,13,来了,Styx,0
0,13,为了看这个节目，开了一个VIP,云淡风清,1
0,13,看,崽崽,0
0,14,难怪张恰这么可爱,Z.,1
0,14,哈哈,。,0
0,14,来了,小生,0
0,14,来看洽哥啦,雨水叮咚,0
0,15,哈哈哈,/寂‘无寞，。。。,1
0,15,除临床外还有检验，影像，护理，能不能安排上？,NeeHi,0
0,15,离姐姐,六偶仙人,0
0,15,影像专业也希望被看到,🍀,4
0,16,好看 好看,11,0
0,16,我想成为张洽女朋友,Starry Night,2
0,16,李飞是你吗李飞,jinhuiraa_11,0
0,16,我来了,初见,0
0,17,这个标题着实不大懂,ゞ墨尔本♪晴oο,1
0,17,回房间,灬斯文ぐ痞子,0
0,17,来咯,六偶仙人,0
0,17,深深，我来啦,小尹·合缘,0
0,17,我来啦,筱佳,0
0,17,来了来了,(=￣ω￣=),0
0,17,为什么拿医学开玩笑啊,可不可以，你也刚好喜欢我,0
0,17,来啦,神店通缉令,0
0,17,深深，我来了, 心心心,0
0,18,陶勇医生好帅！,；；；…………,0
0,18,来了吴磊,-我是钻石会发光i,0
0,18,张洽好帅啊,悠悠南山,1
0,18,来了！,雾里向晚,0
0,18,李不言你这么乐观 应该去做科研啊,Redamancy🐰🐰,3
0,18,喜欢死这个节目了👍,lei,0
0,19,影像专业也希望被看到,NeeHi,0
0,19,前排，深深，丈母娘爱你, 不用说了,1
0,19,来了,/寂‘无寞，。。。,0
0,19,为了看这个节目，开了一个VIP,星空,0
0,19,[鸡腿]真好,温柔♀,0
0,19,住到啥房子很重要吗？这标题绝了[不行],︵怺恆o.、,0
0,20,哈哈哈,似锦,0
0,20,来啦,萌萌的SEHUN,0
0,21,[鸡腿]呃呃呃,静默淡然,0
0,21,为了看这个节目，开了一个VIP,福仔,0
0,21,我想成为张洽女朋友,RINYIP,1
0,21,影像专业也希望被看到,R,0
0,21,喜欢死这个节目了👍,·J·,1
0,21,节目组傻了吧唧找孟非和胡海泉干嘛,焚谓蕴,1
0,22,哈哈,氤氲,0
0,22,这个推眼镜的动作，鬼知道我看了多少遍,谢幕,0
0,22,买VIP就是为了看高尚,空巷,0
0,22,陶勇医生好帅！,星空,0
0,22,！,lemon,0
0,22,打卡打卡,。。。,0
0,22,张洽好帅啊,月亮死了,0
0,22,我想成为张洽女朋友,看海的Elin,0
0,22,洽哥好帅,Art_,1
0,23,哈哈哈,张炮炮☀,0
0,23,孟和胡没有一点好的输出,.,0
0,23,来了来了,生于忧患，死于安乐,0
0,23,来了,ᵖrici.Q,0
0,24,周深，我来看你了,小尹·合缘,0
0,24,来了,唯一,0
0,24,[6周年]   ,👀,0
0,25,影像专业也希望被看到,❥,0
0,25,来啦,奶丞的AJ,0
0,25,喜欢死这个节目了👍,Z.,1
0,25,周深我来了,稻草人De天空,0
0,25,张洽好帅啊,不识苔举~,2
0,26,住到啥房子很重要吗？这标题绝了[不行],星空,0
0,26,有没有何老师啊？,Karry ♥,0
0,26,张洽好帅啊,宝贝早起,0
0,26,这就是VVIP的待遇啊,增荣影视,0
0,26,打卡,不凡,0
0,27,喜欢死这个节目了👍,Erin 🥰🔆,1
0,27,张洽好帅啊,考拉的声音,0
0,27,在天台怎么就七个人,两袖清风🍃,0
0,27,孟和胡没有一点好的输出,NO KNOW,0
0,27,充钱的效果,劉富貴,0
0,27,周深,Z.,0
0,28,喜欢死这个节目了👍,五行缺钱,0
0,28,来了,庄周梦蝶,0
0,28,女生少，留下几率大,Young,0
0,28,喜欢张洽和超超[喜欢],82.,1
0,28,喜欢死这个节目了👍,看海的Elin,0
0,28,来啦,唐晓翼,0
0,28,[鸡腿]来啦,璐璐,0
0,28,为什么拿医学开玩笑啊,Mi,0
0,29,节目组傻了吧唧找孟非和胡海泉干嘛,神经蛙,0
0,29,洽哥好帅,宝贝早起,0
0,29,看看药师吧,VENI,0
0,29,额,航帆直上,0
0,29,河景女生房？,庄周梦蝶,0
0,30,发现没有刚刚那一幕只有7个人耶,博肖,0
0,30,居然没有双北组合主持,~承诺`都苍白可笑＆,0
0,30,来了,乘着破船去找我的心,0
0,30,深深来了,流年｀搁浅,0
0,31,喜欢死这个节目了👍,3147197825,0
0,31,张洽好帅啊,Aurora.,0
0,31,哇 周深,Z.,1
0,31,周深！我来了,-我是钻石会发光i,0
0,32,加油团换人呗,唯一,0
0,32,王星⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,悠悠雨沫,0
0,32,来看深深,Z.,0
0,32,孟和胡没有一点好的输出,1,0
0,32,周深！我来了,蒸笼里的蜗牛,0
0,32,不错,悟@空,0
0,33,喜欢死这个节目了👍,哲哲哲的,0
0,34,感觉在李不言身上看见了自己,倘  若,1
0,34,看看药师吧,星空,0
0,34,这个片头很像机智的医生生活耶,Y,0
0,34,居然没有双北组合主持,韩云,0
0,35,你,stagy,0
0,35,咦，加更也有深啊,翁咩咩,0
0,36,加油,lv,0
0,36,好像是汪韦杭不在,quan,0
0,36,节目组傻了吧唧找孟非和胡海泉干嘛,1,4
0,36,哈哈哈周深突然直起背,安了个尼🐷,0
0,36,喜欢死这个节目了👍,naya,0
0,37,喜欢死这个节目了👍,YOIO,1
0,37,在天台怎么就七个人,DUYU,0
0,37,孟非是来念稿子的么 大怨脸,略略略,0
0,37,我来了,江流,0
0,37,来了,迪.,0
0,37,这个片头好像心动的信号,奔跑↘蜗牛,0
0,38,第一季，第二季都看了,拂雪,1
0,38,周深！我来了,忆,0
0,39,周深我来了,东方奶喵,0
0,39,VIP :加更，跟着周深看offer,安安,0
0,39,孟只有开头和结尾的发言,贝壳honey J♡小绵羊,3
0,39,来了,邓曦,0
0,39,从6期回来看加更哈哈哈哈,☪Comma,0
0,40,赵丽颖 :哇哦，来了,忆,0
0,40,孟非眼睛有点无神是咋呢,Oii,0
0,40,只有七个人，那谁不在,Dawn*,0
0,40,周深！我来了,木岚,0
0,40,刘畅化妆好漂亮,九思,0
0,40,a,理性,0
0,40,深深我来了,愿岁月静好,0
0,40,这里只有七个人诶, 浩瀚,0
0,41,喜欢死这个节目了👍,Tíng,0
0,41,孟非费,Qa@,0
0,41,打卡周深,雅兰YALAN💠,0
0,42,喜欢死这个节目了👍,W.X.Y.🔮,0
0,42,儿科,初心,0
0,42,张洽好帅啊,Z.,0
0,42,王星⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,星空,0
0,42,只有七个人，那谁不在,myself,0
0,42,这两次您都领着我们看了,冰儿,0
0,42,居然没有双北组合主持,北北,0
0,44,教师offer,52Hz,0
0,44,我觉得孟非是不是生病了，神态不自然 语言也不流畅,媛媛🇨🇳,5
0,44,节目组傻了吧唧找孟非和胡海泉干嘛,自信的菠萝蜜,0
0,44,这里只有七个人诶,cny,0
0,44,孟非口播都面无表情的吗？,庄周梦蝶,2
0,45,打卡周深,星空,0
0,45,孟非只负责开场白和念广告吗？,执笔梦一场,0
0,45,想念何何撒撒了,蛙蛙,5
0,46,只能遇见一次心动的他吗？,Defsoul,2
0,46,终于又可以看了,像个傻子,0
0,46,孟只有开头和结尾的发言,i执念**,0
0,46,加更，跟着周深看offer,东方奶喵,0
0,46,滴,羽•少天,0
0,47,这里只有七个人诶,方可以,0
0,47,孟只有开头和结尾的发言,四月年华,1
0,47,跟着周深看加更,木岚,0
0,47,为陶医生而来,小怪兽吃豆豆,0
0,48,我想看何炅和撒贝宁,冰蓝妙妙,2
0,48,为吴磊而来,等待,0
0,48,就喜欢不准时,👀,0
0,48,教师offer,星空,0
0,49,孟非面无表情，,yoyo,1
0,49,哇哦，来了,心雨,0
0,49,来了,坚守初心,0
0,49,什么时候出一期翻译的,Aloha.🍒,0
0,49,孟非口播都面无表情的吗？,Mi,0
0,50,跟着周深看加更,九州鹿,1
0,50,路小北来了，双北不在本可以三杯鸡组合,米宝,1
0,50,口播说完，要继续做木头人喽,寒舞,0
0,50,医学生都是大佬[超越][超越][超越][超越],管雨,0
0,50,江景房？,sunshine,0
0,51,孟还是去非诚勿扰遇见心动的ta吧,，,4
0,51,孟非口播都面无表情的吗？,一颗豆崽☜,1
0,51,孟非口播都面无表情的吗？,Lucky,1
0,51,孟非口播都面无表情的吗？,陈芳,0
0,51,医生是个不容易的职业。,楚留香,0
0,51,我觉得孟非是不是生病了，神态不自然 语言也不流畅,五月冷娘💋,0
0,51,我觉得孟非是不是生病了，神态不自然 语言也不流畅,i执念**,0
0,51,想念何何撒撒了,XXF,0
0,51,孟非还是适合相亲类的主持,Lydia,0
0,51,来看周深和陶勇医生,迷迭,0
0,51,我觉得孟非是不是生病了，神态不自然 语言也不流畅,哼！呵……,0
0,51,孟非口播都面无表情的吗？,阿运,0
0,52,孟非和吴磊表情反差好大，吴磊精神小伙纸,要腹肌不要哭唧唧,0
0,52,我也发现只有七个人,李维,0
0,52,孟非这状态好差啊，没有激情，感觉困了,静静子,0
0,53,想念何老师,有匪君子、,1
0,53,来看周深和陶医生,SakURA ruo Xue,0
0,53,加更，跟着周深看offer,╰☆陌丄煙雨吢丄塵☆╮,0
0,53,害 想念双北的第一期,透明是海的素颜,0
0,53,孟非看起来好没精神啊,坚果~,0
0,53,加更，跟着周深看offer,蒸笼里的蜗牛,0
0,54,孟非面无表情，,*私想家i,1
0,54,李不言,披头士伯爵鸭,0
0,54,跟着周深看加更……,^泡沫易睡💤,0
0,54,[加油][加油][加油]噢噢噢,🕳,0
0,54,孟只有开头和结尾的发言,Tíng,0
0,54,孟非口播都面无表情的吗？,风也温柔,0
0,54,孟老师没休息好吗,Z🐰,0
0,54,想念何老师,GovZ_Dec.26th,0
0,54,想念何老师,皓心,0
0,54,吴磊在笑孟非吗,初心,0
0,54,想念何何撒撒了,泡沫ブ Miss゜,0
0,54,想念何何撒撒了,木岚,0
0,55,这是一起录的呀,云祈.,0
0,55,教师offer,小冰渣儿,0
0,55,为啥不是何老师了,说谎,0
0,55,只有七个人，那谁不在,奶油桃子🍑,0
0,55,加油吧，医学生们[加油][加油][厉害][6周年][6周年],"淺夏 ""moment",0
0,55,何老师那，,乔景争,0
0,55,只能遇见一次心动的他吗？,NNbo丫,0
0,55,孟还是去非诚勿扰遇见心动的ta吧,TkYees,0
0,56,孟老师又帮人找对象又帮人找工作啊,昀彤,0
0,56,孟非口播都面无表情的吗？,莉莉利利,0
0,56,我想看何炅和撒贝宁,Mints.,0
0,56,来看周深和陶医生,柒,0
0,56,哦呵！ 有吴磊,爱吃羊肉的阳,0
0,56,来看周深和陶医生,：水忆流年,0
0,56,医生是个不容易的职业。,邓曦,0
0,56,神魔鬼,sunshine,0
0,57,周深,那时年少,0
0,57,请孟非真的是失败 还有胡海泉。,  Cstoreヽ,3
0,57,想念何老师,WEDNESDAY,0
0,57,虽然我也喜欢老孟，但是还是怀念炅炅,蓝调,0
0,57,想念何老师,棘心蔓草,0
0,57,孟非口播都面无表情的吗？,7788,0
0,58,感觉孟非还在主持非诚勿扰,。,1
0,58,孟非还是回去主持非诚勿扰吧[白眼],既来之则安之,2
0,58,跟着周深看加更,清C阳光,0
0,58,感觉孟非还在主持非诚勿扰,安乐。,0
0,58,跟着周深看加更,王茜茜hy,0
0,58,跟着周深看加更,东方奶喵,0
0,58,孟非就是来念广告的,someone like you,0
0,58,我老觉得孟非口条都不顺，代言念得磕磕巴巴的难受,Erin,2
0,58,想念何老师,荼靡,1
0,59,何老师呢？,缃識,0
0,59,孟非不太适合这类节目，还是何炅好,RoSE,3
0,59,请蒋昌建老师来主持,꧁梦.露꧂,0
0,59,孟非面无表情，,momo,0
0,59,看个综艺对吴磊 粉转路了,6,1
0,59,孟非跟机器人似的,HZ,2
0,59,口播说完，要继续做木头人喽,平遥安乐,1
0,60,没人看到这期嘛,差点两米,0
0,60,我的何呢,张智星,0
0,60,为啥不是何老师了哭哭,说谎,0
0,60,想念何老师,May,0
0,60,呼叫何老师,自信的菠萝蜜,0
0,60,吴磊我来了,小七+1,0
0,60,想念何老师,关键词,0
0,61,想念何老师,不考上文科重点班不改名,0
0,61,快别找孟非主持了,WYM👀,0
0,61,感觉孟非还在主持非诚勿扰,芒果味的旺仔,0
0,61,想念何老师,去往更远的地方😊,0
0,61,何老师呢？,终点*之前,0
0,61,何老师呢？,大逗比。,0
0,61,何炅为啥不主持了,冰糖Shirley🍐,0
0,62,想念何老师,3号,0
0,62,怎么没有何炅呀,爱吃羊肉的阳,0
0,62,老了啊,散ろ场旳温存,0
0,62,来看周深和陶医生,要温柔的稳雯🐘,0
0,62,李不言李不言,披头士伯爵鸭,0
0,62,来看周深,小缘,0
0,62,想念何老师,终点*之前,1
0,63,为啥不搞个护士的,小污王💕ʕ•ᴥ•ʔ,1
0,63,啦啦啦啦[加油],挽留,0
0,63,孟老师快拿出你的幽默，加油啊,@小白龙36级@,0
0,63,孟还是去非诚勿扰遇见心动的ta吧,乐天飞扬,0
0,63,孟非不太适合这类节目，还是何炅好,🖤,0
0,64,深深，我来了,王茜茜hy,0
0,64,孟非主持好僵硬,。,2
0,64,没有撒撒，呜呜呜,心,0
0,64,孟非主持好僵硬,红,0
0,64,孟非主持好僵硬,平遥安乐,0
0,64,深深 我来啦,星空,0
0,64,孟非口播就是对着念，一点感情都没有,百无禁忌,0
0,64,希望下一季翻译,偏执狂,0
0,64,孟老师没休息好吗,May,0
0,65,孟非主持好僵硬,流年,4
0,65,请孟非真的是失败 还有胡海泉。,姜可以吃-,0
0,65,想念何老师,一寸丹心,0
0,65,孟非口播就是对着念，一点感情都没有,黄儿,2
0,65,孟非给我下去,芋圆西米露,0
0,65,加更里面能不能不要出现嘉宾,囡囡,0
0,65,孟非口播就是对着念，一点感情都没有,芦怡菲,0
0,65,何老师呢？,上海-田小四,0
0,65,孟非跟机器人似的,芒果味的旺仔,0
0,66,深深 我来啦,青木,0
0,66,好看,阿白,0
0,66,想念何老师……,北城以念·何以为安,0
0,66,来看周深和陶医生,⑩,0
0,66,呼叫何老师,眉眼带笑ヾ,1
0,66,想念何老师,丶,0
0,66,跟着周深看加更,莉莉酱,0
0,66,想念何老师……,自信的菠萝蜜,0
0,66,想念何老师……,レ花嫁,0
0,67,呼叫何老师,坐在莲花池的Poppe,0
0,67,深深我来啦,bzhyoy,0
0,67,非诚勿扰的offer,似水流年²º¹⁹,0
0,67,为什么不是何老师,橘子佳佳,0
0,67,周深！我来了,🌸玫瑰与小鹿🦒,0
0,67,孟只有开头和结尾的发言,不救,0
0,67,深深 我来啦,东方奶喵,0
0,67,来啦，深深[厉害],攒一口袋星星,0
0,67,呼叫何老师,环岛❤旅行,0
0,67,我老觉得孟非口条都不顺，代言念得磕磕巴巴的难受,放学别走€,0
0,68,想念何老师,Deni,1
0,68,孟非不太适合这类节目，还是何炅好,魑魅魍魉,0
0,68,没人看到这期嘛,just give me a reason,0
0,68,孟非主持好僵硬,高雅男,0
0,68,想念何老师……,流年,1
0,69,孟非口播就是对着念，一点感情都没有,流年,2
0,69,来看周深和陶医生,李十一hhh,2
0,69,来个护士季,莫依悠,0
0,69,孟非口播就是对着念，一点感情都没有,大魔王,1
0,69,想念何老,WEDNESDAY,0
0,69,呼叫何老师,Rose °,0
0,69,跟着周深看加更,椿,0
0,69,还有加更啊，来看吴磊,bzhyoy,0
0,69,来看周深和陶医生,刘铁柱,0
0,69,还是喜欢何老师主持,It＇s me,0
0,70,只看到他主持相亲节目的人层次认识太浅了吧,Cara🐳,0
0,70,想念何老师,柠檬不萌,1
0,70,孟非主持好僵硬,自信的菠萝蜜,0
0,70,孟非口播就是对着念，一点感情都没有,F̶ɪ̶ɴ̶ᴀ̶ʟ̶ʟ̶ʏ̶,0
0,70,记者，老师，都想看,焰燃,1
0,70,想念何老师,Yaoao,0
0,70,想念何老师,不救,1
0,70,孟非主持好僵硬,zzZ°,1
0,70,孟非主持好僵硬,上海-田小四,0
0,70,孟非口播就是对着念，一点感情都没有,桃枝绘.,0
0,71,更喜欢周深了,可乐,0
0,71,想念何老师,CD-original,0
0,71,孟非怎么那么严肃,流年,0
0,71,想念何老师,C.,1
0,71,想念何老师,99-1,0
0,71,深深 我来啦,红,0
0,71,想念何老,柒,0
0,71,想念何老师,时间煮雨,2
0,71,深深我来了,哆啦A梦生米,0
0,71,这俩主持真的好差,比比爱曲,0
0,72,孟非主持好僵硬,等ʘᴗʘ待,0
0,72,深深好棒的样子哦,不若今生,0
0,72,孟非还是回去主持非诚勿扰吧[白眼],浅沫,1
0,72,孟非主持好僵硬,小鲁不一班,1
0,72,主持眼睛无神的吗,小简,2
0,72,呼叫何老师,King,0
0,72,想念何老师,杨颖,1
0,72,呼叫何老师,Connie,0
0,72,都是vip别低调,CM泡泡™,0
0,72,孟非主持好僵硬,天寒,0
0,73,何炅没了？,流星雨,1
0,73,孟非主持好僵硬,悠悠我心,2
0,73,这孟非感觉就是临时拉上来的一样不情不愿的,高雅男,0
0,73,为周深来,Balabala巴拉巴拉,0
0,73,下一季，可以来个教师题材的吗,心向阳心飞阳,4
0,73,孟非口播就是对着念，一点感情都没有,神奇少女火山酱,0
0,73,孟非主持好僵硬,From.,0
0,73,深深,Debugging,0
0,73,我老觉得孟非口条都不顺，代言念得磕磕巴巴的难受,xyzld@,0
0,73,主持人太严肃,stacy,1
0,74,呼叫何老师,安生,1
0,74,下期来个老师,味道,0
0,74,想念何老师,韩云,0
0,74,吴磊和胡海泉不适合这个节目,光影,0
0,74,这次的加油团也是真心不喜欢，除了陶医生,不负遇见,0
0,74,呼叫何老师,李十一hhh,0
0,74,呼叫何老师,神经蛙,0
0,74,孟非主持好僵硬,＆孽,0
0,74,孟非主持好僵硬,挽筝,0
0,74,这孟非感觉就是临时拉上来的一样不情不愿的,锦墨,0
0,75,想念何老师,Pauline,1
0,75,孟非口播就是对着念，一点感情都没有,夜雨笙箫,5
0,75,想念京都念慈庵的小庵灯 小草灯能换个名字不[不行],︵怺恆o.、,0
0,75,孟非主持好僵硬,光明不存，昊天永存,0
0,75,呼叫何老师,🍑🐑,1
0,75,丫丫 下一季是翻译就好了,ETG,0
0,75,这孟非感觉就是临时拉上来的一样不情不愿的,瑶_Ann,0
0,75,孟非主持好僵硬,榆桃Ꮚ,0
0,75,VIP :深深，我来了，来看深深,椿,0
0,75,这孟非感觉就是临时拉上来的一样不情不愿的,枝儿🌴,0
0,76,这个片头好像心动的信号,oo,0
0,76,呼叫何老师,回头~,2
0,76,周深！我来了,红,0
0,76,孟非主持好僵硬,籲:-D,0
0,76,孟非口播就是对着念，一点感情都没有,五行缺钱,0
0,76,双北cp快回来,旖旎,0
0,76,孟非口播就是对着念，一点感情都没有,i执念**,0
0,76,深深 我来啦,王茜茜hy,0
0,76,来个护士季,____/W?;奈,1
0,76,想念何老师,芷若兰心,0
0,77,孟非主持好僵硬,Lucky,0
0,77,孟非主持好僵硬,一味愚,3
0,77,孟非主持好僵硬,Mars乄柠檬✨,0
0,77,这孟非感觉就是临时拉上来的一样不情不愿的,麦吉糖,0
0,77,呼叫何老师,W.Y,0
0,77,呼叫何老师,冬瓜,0
0,77,呼叫何老师,h70,0
0,77,这孟非感觉就是临时拉上来的一样不情不愿的,👀,0
0,77,想念何老师,LIB、girl,0
0,77,跟着周深看加更,忆,0
0,78,吴磊,开始新篇章,0
0,78,孟非思想深度好像不行,卡泡的小号,0
0,78,这孟非感觉就是临时拉上来的一样不情不愿的,.如初。,2
0,78,把孟胡换回何撒,水边妞子,0
0,78,没有何老师,酔ったつき月,0
0,78,这孟非感觉就是临时拉上来的一样不情不愿的,愿如初,1
0,78,想念何老师……,榆桃Ꮚ,0
0,78,这孟非感觉就是临时拉上来的一样不情不愿的,张翰杰,0
0,78,让周深做那个位置！,芒果味的旺仔,0
0,78,深深棒棒哒,晕,0
0,79,这孟非感觉就是临时拉上来的一样不情不愿的,"""𐂂",3
0,79,何老师主持有温度不死板,目兮目兮🐱,8
0,79,这孟非感觉就是临时拉上来的一样不情不愿的,赤轩,0
0,79,孟非主持好僵硬,空城孤影,0
0,79,下一季，可以来个教师题材的吗,焦糖布丁,0
0,79,下季老师,郭鹏,0
0,79,主持人太严肃,May,0
0,79,孟主持言语乏味面目可憎,天寒,1
0,79,孟非口播就是对着念，一点感情都没有,希亚（甜菜）,0
0,79,孟非主持好僵硬,天堂的玫瑰,1
0,80,不是求职吗,纸展示架,0
0,80,想念何老师,KobeBryant,0
0,80,孟非主持好僵硬,CD-original,0
0,80,何老师不来了？,Nimble,0
0,80,这孟非感觉就是临时拉上来的一样不情不愿的,Struggle.,0
0,80,喜欢谁就喜欢谁，干嘛非得攻击另一个人,左边的左,0
0,80,呼叫何老师,GRIT,0
0,80,孟非老师就念一下开头，后面好像没他的事儿[不行][白眼],圆圆鱼,0
0,80,这一季好沉闷啊,酒不醉人人自醉,0
0,80,这孟非感觉就是临时拉上来的一样不情不愿的,Kea,0
0,81,想念何老师和撒老师啊,侧耳倾听,5
0,81,呼叫何 撒,一寸丹心,0
0,81,湖南卫视，你没有主持人了吗？,沙漠里最俊的雕,3
0,81,呼叫何老师,淼淼💦,0
0,81,呼叫何老师,❤小世界,0
0,81,孟非主持好僵硬,草率了,2
0,81,孟非主持好僵硬,Starwoo,0
0,81,呼叫何老师,时间煮雨,0
0,81,呼叫何老师,缃識,0
0,81,呼叫何老师,Sunny,0
0,82,呼叫何老师,99-1,0
0,82,孟非主持好僵硬,及时行乐,0
0,82,吴磊,ᥫᩣ,0
0,82,孟菲语速好慢,O(∩_∩)O,0
0,82,孟非主持好僵硬,sailing,0
0,82,啥时候出审计类,请夏Tian吃饭,0
0,82,孟非主持好僵硬,五行缺钱,1
0,82,深深我来了,红,0
0,82,孟非口播就是对着念，一点感情都没有,苹果在哪里,0
0,82,是不是有点像秦霄贤,大+然≠大然,0
0,83,这孟非感觉就是临时拉上来的一样不情不愿的,🔆Wendy,3
0,83,这孟非感觉就是临时拉上来的一样不情不愿的,幕,0
0,83,想念何老师,💫Ying☄️,1
0,83,金融类,Lee,0
0,83,呼叫何老师,陈,1
0,83,这孟非感觉就是临时拉上来的一样不情不愿的,姹紫嫣红,0
0,83,服了为什么找孟非,蜗,0
0,83,深深我来了,🌸玫瑰与小鹿🦒,0
0,83,孟非主持好僵硬,黄儿,1
0,83,呼叫何老师,🐋,0
0,84,想念双北[阿播哭哭],King,0
0,84,他还是更适合相亲节目,无叙意丶,0
0,84,主持人太严肃,是ྂ大ྂ宁ྂ啊ྂ,2
0,84,呼叫何老师,残城碎梦.,0
0,84,这孟非感觉就是临时拉上来的一样不情不愿的,蓝鲸゛,1
0,84,想念何老师,云起惊雷,0
0,84,有没有发现这个转身特别像李晨,闷得儿蜜,0
0,84,没有何老师，感觉这个节目没有温度了,不知不觉,0
0,84,想念何老师,八九👧,0
0,84,孟非主持好僵硬,一寸丹心,0
0,85,想念何老师,千洛羽,1
0,85,这孟非感觉就是临时拉上来的一样不情不愿的,🍒,1
0,85,何老师和撒撒呢,九九,0
0,85,这主持的有跟没有一样,木岚,0
0,85,想念何老师,^_^,0
0,85,呼叫何老师,小叁ou,0
0,85,这孟非感觉就是临时拉上来的一样不情不愿的,Starwoo,0
0,85,孟非主持好僵硬,人善被犬欺,0
0,85,呼唤双北回归,小太阳,0
0,85,喜欢周深和陶勇医生,小尹·合缘,0
0,86,来看周深了,若思念便思念,0
0,86,周深,愚人,0
0,86,想念何老师的第四天,藝術本深_七瓷叻,0
