uservip_degree,timepoint,content,opername,upcount
0,26,南丁格鹅 : 为啥第九期上没啦？,小陸不麋鹿,0
0,26,汪苇航真的好淡定哦，不急不躁，要我就急疯了,三秋桂子,0
0,27,老年人不一定会上网搜资料，所以给小册子是最实际的,小林子,0
0,27,来啦,落叶,0
0,28,南丁格鹅 : 来啦,落叶,1
0,28,来啦,落叶,0
0,28,来啦,落叶,0
0,28,来了,老鼠爱大米,0
0,28,汪苇杭太棒了,南,0
0,30,九上去哪儿啦？,那片微醉旳阳光ヾ,0
0,33,骁爷我来了,Enjoy星球,0
0,33,跟着深深看offer了哇,迷失de羔羊,0
0,34,汪苇杭太棒了,Hi,0
0,38,学霸鹅 : 来啦,落叶,0
0,38, 来看我们家深深,甜甜的粥,0
0,41,为了洽哥而疯,Estrella,0
0,43,南丁格鹅 : 周深周深！麻麻来了,猪猪,0
0,43,期待肺结节和高血压的科普,握紧手中的瓶,0
0,43,来啦,落叶,0
0,44,为恰疯 为恰狂 为恰恰哐哐撞大墙,嗯,0
0,44,陪深深看OFFER,迷失de羔羊,0
0,44,张洽我老公！,Estrella,0
0,46,来看纯烨,老太太,0
0,48,南丁格鹅 : 刘畅张洽,葵葵,0
0,49,学霸鹅 : 来啦,落叶,0
0,50,张洽我老公！,小何是理想型呀,0
0,53,南丁格鹅 : 来啦，来啦,暮雨初下,0
0,56,来看周深,Hi,0
0,57,救命，太喜欢张洽了,Estrella,0
0,61,来看周深,迷失de羔羊,0
0,62,又是爱李不言的一天,小许,0
0,64,又是爱李不言的一天,Z。,0
0,65,南丁格鹅 : 好喜欢卢骁,凉栀,0
0,65,救命，太喜欢张洽了,一叶扁舟,0
0,66, 真的好喜欢张洽,一叶扁舟,0
0,66, 真的好喜欢张洽,Better days,0
0,67,这是 这是骁爷妈,Stars、,0
0,68,好喜欢汪苇杭,Eddie,0
0,69,又是爱李不言的一天,卡布叻_不思,0
0,70,其实我觉得这类节目应该放到电视台来播，啥时候电视台,李思颖,0
0,74,继续跟着周深看offer,晓说,0
0,74,骁爷，我来了,Enjoy星球,0
0,76,南丁格鹅 : 冯琛我来了，畅姐我来了，张洽我来了,暮雨初下,1
0,78,又是爱李不言的一天,林晚,0
0,79,骁爷，我来了,Stars、,0
0,82,南丁格鹅 : 骁爷我来了,ㅤ,0
0,82,骁爷，我来了,甜橘汽水,0
0,85,南丁格鹅 : 骁爷我来了,琛,0
0,86, 骁爷我来啦,Stars、,0
0,87,骁爷，我来了,小尼,0
0,89,又是爱李不言的一天,诉,0
0,91,其实汪已经很郁闷了,文子,0
0,91,只有我在认真看医学内容吗,握紧手中的瓶,0
0,91,卢老师真帅,和风,0
0,92,纯烨，我来了,长流,0
0,93,张洽我来啦,Gloria,0
0,93,其实汪已经很郁闷了,Erin 🥰🔆,0
0,94,李不言每次都效率最低，还不肯正视自己,但是,1
0,94,李不言每次都效率最低，还不肯正视自己,Cuz.檷,1
0,95,李不言每次都效率最低，还不肯正视自己,葡萄,1
0,95,南丁格鹅 : 湘雅的执念，湘雅加油,嗔丶,0
0,95,李不言每次都效率最低，还不肯正视自己,24.,0
0,95,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,但是,0
0,96,李不言是纯粹的人,恋在愛中,1
0,96,李不言每次都效率最低，还不肯正视自己,哩哩,0
0,96,其实汪已经很郁闷了,♀鱈♂,0
0,97,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,葡萄,1
0,97,其实汪已经很郁闷了,Cuz.檷,0
0,97,李不言每次都效率最低，还不肯正视自己,annoyance@琳~,0
0,97,其实汪已经很郁闷了,想有水的鱼,1
0,97,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,给小蛇冰激凌呐,0
0,97,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,自由人,0
0,97,其实汪已经很郁闷了,Beau,0
0,98,其实汪已经很郁闷了,时间验证人性,0
0,98,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Erin 🥰🔆,0
0,99,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,葡萄,0
0,99,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,千🐐🐏🐕🐖🐪🐩🕊️,0
0,99,其实汪已经很郁闷了,😐,0
0,100,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,颗粒儿,0
0,100,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,‭ ,0
0,100,李不言每次都效率最低，还不肯正视自己,Gloria,0
0,100,李不言每次都效率最低，还不肯正视自己,metqss,0
0,100,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,新秀,0
0,100,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,十一,0
0,101,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,cc,0
0,101,好像别人想丢脸死的，这,tea宏,0
0,101,李不言性格很丧,     Man︶,0
0,102,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,玲玲ʚ🐷ྀིɞ,0
0,102,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Cuz.檷,0
0,102,李不言每次都效率最低，还不肯正视自己,星陆历程,0
0,102,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,`諎╃`噯ぷ戀,0
0,102,李不言每次都效率最低，还不肯正视自己,量力而行,0
0,102,李不言只是在坚守自己的原则,未来可盼,0
0,102,其实汪已经很郁闷了,性情,0
0,103,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,metqss,2
0,103,其实汪已经很郁闷了,魑魅魍魉,0
0,103,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Beau,0
0,103,不喜欢李不言了,葡萄,0
0,103,李不言每次都效率最低，还不肯正视自己,Erin 🥰🔆,0
0,103,李不言每次都效率最低，还不肯正视自己,Celine Ma🧡,0
0,103,李不言确实很善良共情能力强 但是做事效率太慢了 得改,唯爱源x-RO丫,0
0,103,南丁格鹅 : 冯琛我来了，畅姐我来了，张洽我来了,此Q《已死》,0
0,104,李不言每次都效率最低，还不肯正视自己,夏至*初晴,0
0,104,不喜欢李不言了,　󠀀,0
0,105,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,时间轴,1
0,105,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,。,1
0,105,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Le 劉,0
0,105,其实汪已经很郁闷了,千🐐🐏🐕🐖🐪🐩🕊️,0
0,105,李不言每次都效率最低，还不肯正视自己,冷乡,0
0,105,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,星陆历程,0
0,106,李不言是纯粹的人,被英语逼疯的人,0
0,106,李不言每次都效率最低，还不肯正视自己,Xshineli,1
0,106,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,畅邪,0
0,106,其实汪已经很郁闷了,玲玲ʚ🐷ྀིɞ,0
0,106,好像别人想丢脸死的，这,24.,0
0,106,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Lulla    🍬,0
0,106,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,A.  购物中心 👑 婷 婷、,0
0,106,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,马儿,0
0,106,其实汪已经很郁闷了,葡萄,0
0,107,汪在哪里看得双相，也想去看医生了,最佳微信昵称吉尼斯世界纪录保持者,0
0,107,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,nick,0
0,107,如果是好强的人，遇见李不言就觉得太肉了,带你一起飞～,0
0,107,李不言每次都效率最低，还不肯正视自己,颗粒儿,0
0,107,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,魑魅魍魉,0
0,107,很不喜欢李不言这种拍档,卡斯柏在逃女友,0
0,107,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,ssummerr,0
0,107,刚开始挺喜欢李不言的 现在不太喜欢了,‭ ,0
0,107,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,量力而行,0
0,108,李不言每次都效率最低，还不肯正视自己,十一,1
0,108,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,小泽越奈,0
0,108,李不言每次都效率最低，还不肯正视自己,玲,0
0,108,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Xshineli,0
0,108,其实汪已经很郁闷了,7m,0
0,108,其实汪已经很郁闷了,Celine Ma🧡,0
0,108,刚开始挺喜欢李不言的 现在不太喜欢了,自由人,0
0,108,不喜欢李不言了,metqss,0
0,108,李不言每次都效率最低，还不肯正视自己,不会卖萌的niko⭐,0
0,108,刚开始挺喜欢李不言的 现在不太喜欢了,但是,0
0,109,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,annoyance@琳~,0
0,109,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,魏大太阳☀️,0
0,110,相当于命题作文，李说题目不好我不写了,玲玲ʚ🐷ྀིɞ,0
0,110,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,小麦果汁,0
0,110,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,大任大人,1
0,110,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Saqra,0
0,110,李不言每次都效率最低，还不肯正视自己,7m,0
0,110,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,芒果,0
0,111,李不言每次都效率最低，还不肯正视自己,兲じò ぴ涳,1
0,111,李不言每次想法很大但是能力不足,momo,0
0,111,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,茜茜,0
0,112,李不言每次都效率最低，还不肯正视自己,侽亽ＧＴＲ,1
0,112,李不言每次都效率最低，还不肯正视自己,李爷Q_Q,0
0,112,其实汪已经很郁闷了,小麦果汁,1
0,112,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,腾讯网友,0
0,113,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,冷乡,0
0,113,李不言每次都效率最低，还不肯正视自己,千🐐🐏🐕🐖🐪🐩🕊️,0
0,113,李不言每次都效率最低，还不肯正视自己,Le 劉,1
0,113,李不言是纯粹的人,林子南,0
0,113,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,染染很努力,0
0,114,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,"""𐂂",0
0,114,李不言每次都效率最低，还不肯正视自己,綻、倣,0
0,114,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,7m,0
0,114,汪苇杭好可怜🥺,Alone .,0
0,114,我特别喜欢李不言,宸默④琻,1
0,114,李不言每次都效率最低，还不肯正视自己,小杼,0
0,115,李不言每次都效率最低，还不肯正视自己,清夜,1
0,115,刚开始挺喜欢李不言的 现在不太喜欢了,葡萄,1
0,115,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,腾讯网友,1
0,115,汪自从放下包袱后一直挺不错的,星陆历程,0
0,115,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,睡睡平安,0
0,115,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Mmm’,0
0,115,李不言是纯粹的人,星星星星星星,0
0,115,李不言最棒,🌸绿花,0
0,116,李不言每次都效率最低，还不肯正视自己,时,1
0,116,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,五月,0
0,116,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,★√夏之梦√,0
0,116,张洽啊啊啊啊啊,ZXW.,0
0,116,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,小竹子,0
0,117,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,梅子,0
0,117,刚开始挺喜欢李不言的 现在不太喜欢了,YN,1
0,117,不喜欢李不言了,。。。,0
0,118,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,苏琛.,0
0,118,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,BBL的父亲,0
0,118,李不言每次都效率最低，还不肯正视自己,霉霉汉堡,0
0,119,刚开始挺喜欢李不言的 现在不太喜欢了,7m,1
0,119,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Jhbbbhcjd,1
0,119,每个人都有自己特别的地方，没必要说这个那个,QINGG,0
0,119,李不言每次都效率最低，还不肯正视自己,葡萄,0
0,119,张洽啊啊啊啊啊,🍁LX,0
0,120,李不言每次都效率最低，还不肯正视自己,心灵的境界,0
0,120,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,‭,0
0,120,李不言是有情怀的人卢医生对他的评价很高,沈小婷,0
0,120,李不言每次都效率最低，还不肯正视自己,hh,1
0,121,南丁格鹅 : 不言是真的希望这个科普是实用且有效的,糖果,1
0,121,李不言每次都效率最低，还不肯正视自己,村夫,2
0,121,李不言不就只顾自己的感受么,葡萄,0
0,121,李不言每次都效率最低，还不肯正视自己,茜茜,0
0,121,其实汪已经很郁闷了,格子,0
0,121,管你喜不喜欢？,枕春夜梦,0
0,121,刚开始挺喜欢李不言的 现在不太喜欢了,Cuz.檷,0
0,121,我可以和李不言做很好的朋友，但我不能和他共事,一一,1
0,121,hhhh冯琛好矮啊,ZXW.,0
0,121,李不言每次都效率最低，还不肯正视自己,魑魅魍魉,0
0,122,南丁格鹅 : 管你喜不喜欢？,黄余洪,0
0,122,刚开始挺喜欢李不言的 现在不太喜欢了,梅子,0
0,122,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Coisini,1
0,122,李不言每次都效率最低，还不肯正视自己,Phoebe,0
0,122, 来看张恰~,Diamond,0
0,122,小组作业最怕遇到李不言这种！！,★√夏之梦√,0
0,122,管你喜不喜欢？,阿里巴,0
0,122,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,西饼心,0
0,122,其实汪已经很郁闷了,小杼,0
0,122,李不言每次都效率最低，还不肯正视自己,‭,0
0,122,南丁格鹅 : 李不言不大行,metqss,0
0,123,李不言每次都效率最低，还不肯正视自己,Vince,0
0,123,南丁格鹅 : 管你喜不喜欢？,林晚,0
0,123,更佩服李不言了,.,0
0,123,李不言每次都效率最低，还不肯正视自己,😰,0
0,123,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Ss深深🍓,0
0,123,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,zz不想上课,0
0,123,李不言每次合作都是最后一个自己没点数吗,沈小姐撩我,0
0,124,人无完人,奋斗小青年,0
0,124,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,泡沫之夏,0
0,124,我更喜欢了 因为他做事不功利 而是把事情本身做好,杳无,0
0,124,南丁格鹅 : 管你喜不喜欢？,Tiramisu。,0
0,124,每个人都有自己的优缺点 没必要这么上帝视角吧,Call me小王,1
0,124,你,one,0
0,124,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,霉霉汉堡,0
0,124,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,心灵的境界,0
0,125,喜欢李不言,ZXW.,1
0,125,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,林深处见雾,0
0,125,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Diamond,0
0,125,李不言他只是想吧这个医学知识普及给更多人,Aurora.,0
0,125,李不言不就只顾自己的感受么,星陆历程,0
0,126,学霸鹅 :  张洽冯琛我来了,晚,0
0,126,南丁格鹅 : 李不言典型的人菜事儿还多,酱油神,0
0,126,张洽张洽,ZXW.,0
0,126,汪又不是组长他和李一人一个想法，最后还是李退了一步,未来可盼,0
0,126,需要你喜欢吗？搞笑,Sunny＇s,0
0,126,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,吹散的蒲公英,1
0,127,我特别喜欢李不言,蕉头烂鹅.,0
0,127,刚开始挺喜欢李不言的 现在不太喜欢了,星陆历程,0
0,127,李不言做事太磨叽了，不好,葡萄,0
0,127,汪自从放下包袱后一直挺不错的,葡萄,0
0,127,李不言太理想化了,李家小妞儿,0
0,127,李不言典型的人菜事儿还多,爱格♂♀,2
0,127,刚开始挺喜欢李不言的 现在不太喜欢了,殇ベ,0
0,127,南丁格鹅 : 管你喜不喜欢？,Miraitowa,0
0,127,李不言每次都效率最低，还不肯正视自己,`諎╃`噯ぷ戀,0
0,127,李不言每次都效率最低，还不肯正视自己,7xi,0
0,127,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,爱笑的嘻嘻,0
0,128,其实汪已经很郁闷了,端九,0
0,128,李不言每次都效率最低，还不肯正视自己,"""𐂂",0
0,129,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,爱格♂♀,0
0,129,学霸鹅 :  张洽冯琛我来了,星星星星星星,0
0,129,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Mobius,0
0,130,南丁格鹅 : ...,谪仙🍃,0
0,130,喜欢李不言，考虑内容重于形式,握紧手中的瓶,0
0,130,还是觉得李不言更适合科研,Ash,0
0,130,南丁格鹅 : 不言是真的希望这个科普是实用且有效的,🦋,0
0,130,后面这几期挺被汪韦杭圈粉的,雾-起,0
0,130,刚开始挺喜欢李不言的 现在不太喜欢了,兲じò ぴ涳,0
0,130,李不言典型的人菜事儿还多,葡萄,0
0,130,南丁格鹅 : 管你喜不喜欢？,满洲里.,0
0,130,李不言是有情怀的人卢医生对他的评价很高,🌸绿花,0
0,130,南丁格鹅 : 管你喜不喜欢？,风来过了,0
0,131,南丁格鹅 : 李不言典型的人菜事儿还多,星陆历程,0
0,131,南丁格鹅 : 不言是真的希望这个科普是实用且有效的,BaekHyun🍒,0
0,131,更佩服李不言了,Miraitowa,0
0,131,李不言做事太磨叽了，不好,metqss,0
0,131,汪自从放下包袱后一直挺不错的,落在树上,0
0,131,刚开始挺喜欢李不言的 现在不太喜欢了,端九,0
0,131,南丁格鹅 : 李不言做事太磨叽了，不好,吹散的蒲公英,0
0,131,各位新年快乐,Ghost prince,0
0,132,南丁格鹅 : 李不言典型的人菜事儿还多,茜茜,0
0,132,有分歧工作中太正常了，结果才是最重要的,康静,0
0,132,恰哥有没有微博 想关注,拾柒.,0
0,132,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,.,0
0,132,南丁格鹅 : 李不言典型的人菜事儿还多,7xi,0
0,132,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,Renzy,0
0,132,说李不言菜的我笑了,左灯右行,0
0,132,我特别喜欢李不言,芋泥啵啵少少糖,0
0,133,其实汪已经很郁闷了,Phoebe,2
0,133,李不言做事太磨叽了，不好,Le 劉,0
0,133,李性格适合放文学作品里赞美，现实跟他长期共事可能不会很愉快,NIE,0
0,133,李不言他只是想吧这个医学知识普及给更多人,ヾ来斤猪肉,0
0,133,南丁格鹅 : 管你喜不喜欢？,咣 锵锵,0
0,133,我特别喜欢李不言,Miraitowa,0
0,133,学霸鹅 :  张洽冯琛我来了,annoyance@琳~,0
0,133,南丁格鹅 : 不言是真的希望这个科普是实用且有效的,FALL,0
0,133,不言是真的希望这个科普是实用且有效的,耿直的胡桃鸭,1
0,134,汪自从放下包袱后一直挺不错的,Diamond,1
0,134,笑死，还有人替李不言洗呢，把队友害死了还在这讲意义,hh,3
0,134,你管别人喜不喜欢,不悟,0
0,134,南丁格鹅 : 李不言典型的人菜事儿还多,24.,0
0,134,扶眼镜这下好帅！！,端九,3
0,134,喜欢李不言,星星星星星星,0
0,134,用你们喜欢了？,十三月七,0
0,134,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,橙澄僜,0
0,134,李不言每次都很慢，没有进步,闹,0
0,134,我特别喜欢李不言,Helen,0
0,134,片头曲不换金铭吗,王木木,0
0,135, 管你喜不喜欢？,Lancet 🔬,0
0,135,李不言是真的不行啊,宋颖,0
0,135,李不言真的适合研究 不用和人合作 时间也多,肉肉,1
0,135,来啦,朱环宇,0
0,135,南丁格鹅 : 李不言典型的人菜事儿还多,乐乐不乐,0
0,135,南丁格鹅 : 李不言典型的人菜事儿还多,落在树上,0
0,135,李不言简直就是我，能力和目标不匹配,下一个转角,0
0,135, 管你喜不喜欢？,向日葵旁边有小鹿头顶有白鸽🍬,0
0,135,南丁格鹅 : 李不言典型的人菜事儿还多,葡萄,0
0,136,李不言理想主义太重 不适合临床,Set Dream,0
0,136,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,♀鱈♂,0
0,136,我特别喜欢李不言,_Anki,0
0,136,你们的喜欢好肤浅，不能接受一点缺点。,自渡.,0
0,136,南丁格鹅 : 李不言典型的人菜事儿还多,z.,1
0,136,南丁格鹅 : 李不言典型的人菜事儿还多,Renzy,0
0,137,南丁格鹅 : 李不言典型的人菜事儿还多,　󠀀,0
0,137,刚开始挺喜欢李不言的 现在不太喜欢了,落在树上,0
0,137,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,7xi,0
0,137,其实汪已经很郁闷了,砰砰,0
0,137,喜欢李不言，考虑内容重于形式,Miraitowa,0
0,138, 管你喜不喜欢？,八月芋泥盒子冰,0
0,138,更佩服李不言了,向日葵旁边有小鹿头顶有白鸽🍬,0
0,138,说人家菜的你真搞笑，人家博士不是白来的好吧,Mi manchi,0
0,138, 管你喜不喜欢？,ꪊꪀ𝕣ꫀᥴꪮꪀᥴⅈꪶꫀ,1
0,139,刚开始挺喜欢李不言的 现在不太喜欢了,ᝰ,0
0,139,大局是什么，他只是想让宣传有意义不是想去赢这场比赛,dolly邱小妹🌙,0
0,139, 管你喜不喜欢？,栩你嘉期如梦徐你一世安宁,0
0,139,南丁格鹅 : 李不言典型的人菜事儿还多,葡萄,0
0,139,主持人offer的发音有问题,🌸,1
0,140,扶眼镜这下好帅！！,W.,0
0,140, 管你喜不喜欢？,我,0
0,140,刚开始挺喜欢李不言的 现在不太喜欢了,宠溺.,0
0,140, 管你喜不喜欢？,尹小杰,0
0,140,你自己不知道自己效率低吗，没人和你搭档就说明问题了,tea宏,0
0,140,李不言哪次不认真做事了,new journey 🌟,0
0,140,汪自从放下包袱后一直挺不错的,Le 劉,0
0,141,汪自从放下包袱后一直挺不错的,ZJY,1
0,141,南丁格鹅 : 李不言典型的人菜事儿还多,耀眼,1
0,141,每次看李不言我都替他着急,小熊软糖-,0
0,141,刚开始挺喜欢李不言的 现在不太喜欢了,不爱可乐.,0
0,141,李不言每次都效率最低，还不肯正视自己,whaoe,1
0,141,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,枫谂✺◟,0
0,141,南丁格鹅 : 李不言典型的人菜事儿还多,但是,0
0,141,李不言每次都效率最低，还不肯正视自己,wonder,1
0,141, 李不言做事太磨叽了，不好,心灵的境界,0
0,141,大局是什么，他只是想让宣传有意义不是想去赢这场比赛,🦋,0
0,141,李不言能力本来就弱,葡萄,0
0,141,笑死，还有人替李不言洗呢，把队友害死了还在这讲意义,Erin 🥰🔆,0
0,141,刚开始挺喜欢李不言的 现在不太喜欢了,。,0
0,141,李不言理想主义太重 不适合临床,砰砰,0
0,141,扶眼镜这下好帅！！,上善若水,0
0,141,突然不咋喜欢李不言了，感觉他太轴了，不顾大局,蜜蜜,0
0,141,李不言并不菜好么,韩小韩、,0
0,142,大局是什么，他只是想让宣传有意义不是想去赢这场比赛,腾讯网友,1
0,142,笑死，还有人替李不言洗呢，把队友害死了还在这讲意义,南风,0
0,142,我喜欢李不言！！,生之响往,1
0,142,笑死，还有人替李不言洗呢，把队友害死了还在这讲意义,"""𐂂",0
0,142,刚开始挺喜欢李不言的 现在不太喜欢了,DELUSION,0
0,142,南丁格鹅 : 李不言典型的人菜事儿还多,Invadery,1
0,142,南丁格鹅 : 李不言典型的人菜事儿还多,鸽子不吃蟹黄堡,0
0,143,不言一直没变 就是保持初心的一个人 不是为了搞笑而来,八月芋泥盒子冰,0
0,143,我特别喜欢李不言,星星星星星星,0
0,143,刚开始挺喜欢李不言的 现在不太喜欢了,下一个转角,0
0,143,李不言加油 要跟上团队合作的节奏鸭,*jay-srdc*,0
0,143,南丁格鹅 : 李不言典型的人菜事儿还多,待繁華落盡丶,0
0,143,用你们喜欢了？,H.,0
0,143,李不言不菜，他是慢,_Anki,0
0,143,南丁格鹅 : 李不言典型的人菜事儿还多,不爱可乐.,0
0,143,南丁格鹅 : 管你喜不喜欢？,🌸 ,0
0,143,南丁格鹅 : 李不言典型的人菜事儿还多,陈涛toko,0
0,143,南丁格鹅 : 李不言典型的人菜事儿还多,奈落,0
0,143,汪自从放下包袱后一直挺不错的,🥀,0
0,144,笑死，还有人替李不言洗呢，把队友害死了还在这讲意义,哩哩,0
0,144,南丁格鹅 : 李不言典型的人菜事儿还多,Ss深深🍓,2
0,144, 开始喜欢李不言了,上善若水,0
0,144,刚开始挺喜欢李不言的 现在不太喜欢了,蜜蜜,0
0,144,李不言每次都很慢，没有进步,心灵的境界,0
0,144, 管你喜不喜欢？,生之响往,0
0,144,李不言每次都效率最低，还不肯正视自己,Light°,0
0,144,人家菜？请问你考上博士了吗 还说人家,‘’讲多变真，,0
0,144,南丁格鹅 : 李不言典型的人菜事儿还多,annoyance@琳~,0
0,145,其实汪已经很郁闷了,🏐`,1
0,145,南丁格鹅 : 李不言典型的人菜事儿还多,Phoebe,0
0,145,南丁格鹅 : 李不言典型的人菜事儿还多,心灵的境界,0
0,145,南丁格鹅 : 李不言典型的人菜事儿还多,青青,0
0,145,每个人追求不一样 好不，不要站在最高点说别人,韩小韩、,0
0,145,南丁格鹅 : 李不言典型的人菜事儿还多,墨迹,0
0,145,南丁格鹅 : 李不言典型的人菜事儿还多,枫谂✺◟,0
0,145,南丁格鹅 : 李不言典型的人菜事儿还多,Gloria,1
0,145,汪自从放下包袱后一直挺不错的,揪一口奶糖 🥛,0
